,chronological,restaurant,username,review,rating,daysago,linktoreview,rest_id
361,361,McDonald's Gavà Barnasud,Viviana Campos,"Normal, no es lo mejor pero bueno",4,365,https://www.google.com/maps/contrib/104184242895592558235/reviews?hl=en,1
362,362,McDonald's Gavà Barnasud,pablo moreno,No Review,5,365,https://www.google.com/maps/contrib/108122079548639916325/reviews?hl=en,1
363,363,McDonald's Gavà Barnasud,Carlos Rimola,No Review,5,365,https://www.google.com/maps/contrib/104130401227270963754/reviews?hl=en,1
364,364,McDonald's Gavà Barnasud,3en Sidecar,No Review,3,365,https://www.google.com/maps/contrib/114084835628523766010/reviews?hl=en,1
365,365,McDonald's Gavà Barnasud,Laura Medina Arroyo,"Leer ""abierto"" en google, llegar, ver un cartel ""24h abierto"" y encontrarte el McDonald's cerrado. Ver trabajadores fuera comiendo preguntar y que la respuesta sea que cierran a las 12. Entiendo que cierren, pero que no digan que abren 24h y que pongan en google que estan abiertos.",3,365,https://www.google.com/maps/contrib/106007420667051779002/reviews?hl=en,1
366,366,McDonald's Gavà Barnasud,love viajes adventures,No Review,4,365,https://www.google.com/maps/contrib/101054325937415679811/reviews?hl=en,1
367,367,McDonald's Gavà Barnasud,Doris Toledano,No Review,4,365,https://www.google.com/maps/contrib/107695908765056020576/reviews?hl=en,1
368,368,McDonald's Gavà Barnasud,Iris Cargar,Un poco mas rapid@s...,2,365,https://www.google.com/maps/contrib/116962845212408523640/reviews?hl=en,1
369,369,McDonald's Gavà Barnasud,Dioni Huerta,No Review,3,365,https://www.google.com/maps/contrib/110530659223783401673/reviews?hl=en,1
370,370,McDonald's Gavà Barnasud,Mary Rodriguez,Comida fria!!!!! Horrible,3,365,https://www.google.com/maps/contrib/108348831442995652860/reviews?hl=en,1
371,371,McDonald's Gavà Barnasud,Lluis morato y vallbona,Nada nuevo !!! Un mc Donals... ni mas ni menos ,3,365,https://www.google.com/maps/contrib/112107793353616572602/reviews?hl=en,1
372,372,McDonald's Gavà Barnasud,Pere Paredes,No Review,5,365,https://www.google.com/maps/contrib/106825720704024160745/reviews?hl=en,1
373,373,McDonald's Gavà Barnasud,Marc Palma,No Review,3,365,https://www.google.com/maps/contrib/116955274185746916235/reviews?hl=en,1
374,374,McDonald's Gavà Barnasud,Miguel Herrerias,No Review,4,365,https://www.google.com/maps/contrib/102453482919081167834/reviews?hl=en,1
375,375,McDonald's Gavà Barnasud,Thom Lefaible,"Si bien mis dos o tres experiencias pasadas alli habian estado bien en general, a pesar de los errores habituales y los problemas tecnicos, esta noche no hubo ninguno, !pero se sintio como estar en un manicomio!

Mi pedido aparecio en la pantalla 10 minutos antes de que estuviera listo. Sistema muy eficiente, Mc Donald's .

Mientras tanto, estaba tratando de hablar con alguien del personal detras del mostrador, pero nadie me escuchaba. Cuando finalmente llego el pedido, informe el problema a una senora, bastante pequena y vieja, que usaba anteojos. Era como hablar con un fantasma. Ella me ignoraria por completo. Eran las 19.30, esta noche, 1/2/2022. Estimada senora, fue increiblemente grosera y definitivamente deberia hacer otro trabajo...

Luego vino otra senora, mas cortes, que finalmente me contesto. Mi bebida pequena estaba tan llena de hielo que habia mas que coca cola, una gran tonteria, especialmente en invierno, un problema tristemente comun, Mc Donald's. Dijo que estaba automatizado y que no podia poner menos hielo. Bueno, entonces la maquina deberia estar mejor parametrizada... Luego tuve que luchar para conseguir una bebida sin hielo, eso fue lo suficientemente bueno.

El circo estaba lejos de terminar mientras comiamos en la terraza. Pasaron 2 autos que comenzaron a tocar la bocina fuerte, repetidamente, estupidamente, mientras que de todos modos no podian avanzar mas y tenian que hacer cola .

Esto ha sido suficiente para perder el apetito y prometerse evitar en el futuro esa comida gorda y mal servida.",2,365,https://www.google.com/maps/contrib/111287389882008941605/reviews?hl=en,1
376,376,McDonald's Gavà Barnasud,Leticia Sauma,Hemos venido hasta aqui y esta cerrado,1,365,https://www.google.com/maps/contrib/105417818043923441954/reviews?hl=en,1
377,377,McDonald's Gavà Barnasud,Norman Quesada Perez,No Review,5,365,https://www.google.com/maps/contrib/103353420569638294664/reviews?hl=en,1
378,378,McDonald's Gavà Barnasud,Ana Maria Bonilla Carmona,No Review,1,365,https://www.google.com/maps/contrib/116747764264826987671/reviews?hl=en,1
379,379,McDonald's Gavà Barnasud,Eduardo Grueso Guerreo,No Review,2,365,https://www.google.com/maps/contrib/112924437830142143756/reviews?hl=en,1
380,380,McDonald's Gavà Barnasud,Manuel Puentes,No Review,3,365,https://www.google.com/maps/contrib/114715112554556678048/reviews?hl=en,1
381,381,McDonald's Gavà Barnasud,JOSE FRANCISCO SANCHEZ,No Review,5,365,https://www.google.com/maps/contrib/101749825847311842942/reviews?hl=en,1
382,382,McDonald's Gavà Barnasud,Amparo Hoyo,No Review,5,365,https://www.google.com/maps/contrib/102791450205492573315/reviews?hl=en,1
383,383,McDonald's Gavà Barnasud,Angel Oscal,Good service,5,365,https://www.google.com/maps/contrib/112373423307610844024/reviews?hl=en,1
384,384,McDonald's Gavà Barnasud,Myriam Beatriz Carballo Boedo,"Muy bueno el sistema de atencion para autos, con empleados que van tomando los pedidos mientras se hace la fila, al llegar a la ventanilla ya esta pronto el pedido. Practico y rapido",5,365,https://www.google.com/maps/contrib/105476760473025916549/reviews?hl=en,1
385,385,McDonald's Gavà Barnasud,Ncc Verolese Servizo ncc e taxi,No Review,5,365,https://www.google.com/maps/contrib/111669338965375259042/reviews?hl=en,1
386,386,McDonald's Gavà Barnasud,Javier Diaz,No Review,4,365,https://www.google.com/maps/contrib/114117827079370012080/reviews?hl=en,1
387,387,McDonald's Gavà Barnasud,Andrea Pagan,No Review,3,365,https://www.google.com/maps/contrib/105363790444443141437/reviews?hl=en,1
388,388,McDonald's Gavà Barnasud,M T,Pedido entregado rapido y local limpio.,4,365,https://www.google.com/maps/contrib/105161333404604775331/reviews?hl=en,1
389,389,McDonald's Gavà Barnasud,Jordi Batchelli,No Review,2,365,https://www.google.com/maps/contrib/100554388965972745583/reviews?hl=en,1
390,390,McDonald's Gavà Barnasud,Aimar Punsola,No Review,3,365,https://www.google.com/maps/contrib/112353922165384926951/reviews?hl=en,1
391,391,McDonald's Gavà Barnasud,Mora-o,"No es de los mejores, no esperes k el monitor de los pedidos funcione, revisa tu pedido si es para llevar, el globo nunca llega entero, y es molestos pedir 3 menus y solo vengan 2",2,365,https://www.google.com/maps/contrib/107706013579736217863/reviews?hl=en,1
392,392,McDonald's Gavà Barnasud,David Alcala,No Review,3,365,https://www.google.com/maps/contrib/114721499519298268864/reviews?hl=en,1
393,393,McDonald's Gavà Barnasud,Jota M V,"Muy mala la atencion de la empleada Cristina, una chica joven y rubia que estaba en la tarde de ayer martes.

Habiendo pocas mesas no quiso traernos el pedido a la mesa, se equivoco en las patatas, mezclo ingredientes de las hamburguesas y se olvido de algunas cosas. Tenia poco tiempo y aun asi para cambiar las patatas me hizo hacer cola durante 15 minutos... en fin, cuando la gente tiene pocas ganas de trabajar se nota bastante.

Por personas asi la gente se va con muy mal sabor de boca. No cuesta nada ser mas atenta y  un poco mas simpatica.",1,365,https://www.google.com/maps/contrib/106621208553535957916/reviews?hl=en,1
394,394,McDonald's Gavà Barnasud,Silvia Paredes,No Review,4,365,https://www.google.com/maps/contrib/112016432679150255420/reviews?hl=en,1
395,395,McDonald's Gavà Barnasud,Ainhoa Zubiri,No Review,4,365,https://www.google.com/maps/contrib/110092350967953401667/reviews?hl=en,1
396,396,McDonald's Gavà Barnasud,Aaron Belmonte,"Hemos ido hoy a coger la cena y al subir a casa, resulta que la doble chiken mayonesa, se ha transformado en mono chiken mayonesa....no es por la hamburguesa, es la sensacion de timado que se te queda. Visteme despacio que tengo prisa. Total, despues de 35min de espera, por 1 minuto mas en poner la otra hamburguesa, ya no viene de aqui.",1,365,https://www.google.com/maps/contrib/109712779298657919948/reviews?hl=en,1
397,397,McDonald's Gavà Barnasud,Meritxell Gimeno,"Acabo de llegar de este McDonald's compramos en el McAuto. Y cuando llegamos a casa y nos disponemos a comer uno de los menus esta incorrecto. Eh pagado 6,70EUR por el menu 4You Triple de pollo y eh recibido una hamburguesa simple de pollo. Es el pedido 140 quiero mi dinero de vuelta. Adjunto foto.",1,365,https://www.google.com/maps/contrib/113976386954803436687/reviews?hl=en,1
398,398,McDonald's Gavà Barnasud,Raquel,Es 2 enero a la 21;18 la chica q atendia Enel mc auto argentina me atendido con muy malos modales y me a dixo q si tng algun problema no fuese mas menuda sinverguenza mal educada,1,365,https://www.google.com/maps/contrib/113395695193202795649/reviews?hl=en,1
399,399,McDonald's Gavà Barnasud,Paco Casas,No Review,4,365,https://www.google.com/maps/contrib/115994222337476856303/reviews?hl=en,1
400,400,McDonald's Gavà Barnasud,Francisco Vazquez,Se come  muy bien  y es un sitio  muy  agradable,4,365,https://www.google.com/maps/contrib/115171834155656621860/reviews?hl=en,1
401,401,McDonald's Gavà Barnasud,Maribel Rodriguez,"Muy mala experiencia. Pantallas de pedidos no funcionan, trabajadoras muy nerviosas, el certificado Covid lo piden una vez hecho pedido. Un desastre",1,365,https://www.google.com/maps/contrib/103794822103644925580/reviews?hl=en,1
402,402,McDonald's Gavà Barnasud,Xavi Valiente,eat junk food,1,365,https://www.google.com/maps/contrib/107243191123020911695/reviews?hl=en,1
403,403,McDonald's Gavà Barnasud,Marta Vazquez,No Review,4,365,https://www.google.com/maps/contrib/115028005697761284509/reviews?hl=en,1
404,404,McDonald's Gavà Barnasud,Carlos Esteban Bernad,"Ofertas que no son ofertas, cada vez veo mas trampas publicitarias, el servicio cada vez es peor, y del producto que venden a lo que te entregan, esta muy lejos.",1,365,https://www.google.com/maps/contrib/103096427588400973035/reviews?hl=en,1
405,405,McDonald's Gavà Barnasud,Alejandro Garcia Gonzalez,No Review,4,365,https://www.google.com/maps/contrib/105690416839186264961/reviews?hl=en,1
406,406,McDonald's Gavà Barnasud,FGuillen,No vale la pena,2,365,https://www.google.com/maps/contrib/114192244527515649334/reviews?hl=en,1
407,407,McDonald's Gavà Barnasud,Pepi Valls,No Review,4,365,https://www.google.com/maps/contrib/102758780585856394508/reviews?hl=en,1
408,408,McDonald's Gavà Barnasud,Miguel Terron,No Review,4,365,https://www.google.com/maps/contrib/102399856013449087437/reviews?hl=en,1
409,409,McDonald's Gavà Barnasud,toni garcia,No Review,5,365,https://www.google.com/maps/contrib/108382134291101520699/reviews?hl=en,1
410,410,McDonald's Gavà Barnasud,Leonardo Schmidt Aerovision Dron,"Mala atencion, solicito un producto el cual deseo quitarle un ingrediente que no me gusta pero los demas si, y la encargada quien e ese momento me toma el pedido hace comentario del ingrediente que le quite en tono de burla, lo cual me molesto porque curro en la hosteleria y si un cliente me pide un producto del cual desea quitarle un ingrediente no hago ningun comentario.
Y esa hamburguesas era doble carne, y al llegar a mi piso me doy cuenta que solo tiene una.
Pedi dos Big Mac y tampoco tomo el pedido bien",1,365,https://www.google.com/maps/contrib/112106406610656062829/reviews?hl=en,1
411,411,McDonald's Gavà Barnasud,Jenn M,No Review,4,365,https://www.google.com/maps/contrib/104878963720101159539/reviews?hl=en,1
412,412,McDonald's Gavà Barnasud,laury loky,No Review,4,365,https://www.google.com/maps/contrib/104242997681312680226/reviews?hl=en,1
413,413,McDonald's Gavà Barnasud,Mari Jose Perez,No Review,4,365,https://www.google.com/maps/contrib/114710817124589286662/reviews?hl=en,1
414,414,McDonald's Gavà Barnasud,Julieta Zamora,Pedi hamburguesa sin salsa y vino con salsa ...,1,365,https://www.google.com/maps/contrib/100600108325062756908/reviews?hl=en,1
415,415,McDonald's Gavà Barnasud,manu cabezas,No Review,5,365,https://www.google.com/maps/contrib/111497602093687398554/reviews?hl=en,1
416,416,McDonald's Gavà Barnasud,Missis . S,Personal super amable. Nos atendieron unas chicas tarde de noche con su mejor trato y sonrisa. Genial.,5,365,https://www.google.com/maps/contrib/103412401357938206727/reviews?hl=en,1
417,417,McDonald's Gavà Barnasud,David Rodriguez,Mesas sin limpiar. Nos tenian que traer el pedido a la mesa y tuvimos que reclamarlo y alli estaba esperando que alguien o trajera con lo cual llego frio y nadie se hizo responsable. Y para colmo el pedido venia mar,1,365,https://www.google.com/maps/contrib/102602546872871479733/reviews?hl=en,1
418,418,McDonald's Gavà Barnasud,Toni Sanchez,"Personal amable  y como siempre, muy lleno.",5,365,https://www.google.com/maps/contrib/102117063956531794021/reviews?hl=en,1
419,419,McDonald's Gavà Barnasud,Rosario Herrero Rodenas,No Review,5,365,https://www.google.com/maps/contrib/103496657021460875829/reviews?hl=en,1
420,420,McDonald's Gavà Barnasud,X Raul 785,No Review,5,365,https://www.google.com/maps/contrib/117045996303332984998/reviews?hl=en,1
421,421,McDonald's Gavà Barnasud,Kristina,No Review,1,365,https://www.google.com/maps/contrib/112413861227730353660/reviews?hl=en,1
422,422,McDonald's Gavà Barnasud,Guillem Manjon,Podria mejorar,3,365,https://www.google.com/maps/contrib/117299686818689572370/reviews?hl=en,1
423,423,McDonald's Gavà Barnasud,YoSoy,"Si es cierto que utilizan aceite de palma o grasa animal, que sepan todos que este tipo de productos son los que nos abocan al CANCER y problemas CARDIOVASCULARES.",1,365,https://www.google.com/maps/contrib/102712824740084646196/reviews?hl=en,1
424,424,McDonald's Gavà Barnasud,Francisco Manuel Jimenez lobato,"Local atemporal, pero hamburguesas de siempre",5,365,https://www.google.com/maps/contrib/114738515870922026122/reviews?hl=en,1
425,425,McDonald's Gavà Barnasud,Laura Avellaneda,"Los trabajadores son muy majos, siempre atienden bien. Me da mucha rabia que vayan clientes tan cerdos que dejan el restaurante hecho una bazofia, tienen cero empatia con los trabajadores y estos tienen que ir limpiando detras de familias que van dejando una selva de basura a su paso.",5,365,https://www.google.com/maps/contrib/116867978758207970091/reviews?hl=en,1
426,426,McDonald's Gavà Barnasud,Monica Castilla,No Review,4,365,https://www.google.com/maps/contrib/117596808006961778818/reviews?hl=en,1
427,427,McDonald's Gavà Barnasud,Jordi Torremade Borges,No Review,3,365,https://www.google.com/maps/contrib/109424463024743747411/reviews?hl=en,1
428,428,McDonald's Gavà Barnasud,Juan A Marquez,No Review,4,365,https://www.google.com/maps/contrib/112003286961930119242/reviews?hl=en,1
429,429,McDonald's Gavà Barnasud,FERNANDO CARMONA CORBACHO,"Ofertas decepcionantes.
Lo que sirven no se parecen a las fotos ni de casualidad.",2,365,https://www.google.com/maps/contrib/110041542499559608336/reviews?hl=en,1
430,430,McDonald's Gavà Barnasud,Jesus Garcia Delgado,No Review,4,365,https://www.google.com/maps/contrib/112411919906694987128/reviews?hl=en,1
431,431,McDonald's Gavà Barnasud,Maria Ruiz,Un nacional mas,5,365,https://www.google.com/maps/contrib/111237456505776068833/reviews?hl=en,1
432,432,McDonald's Gavà Barnasud,Melchor rodriguez justicia,Un poco complicado para hacer los pedidos a traves de la maquina,4,365,https://www.google.com/maps/contrib/116218433530078027016/reviews?hl=en,1
433,433,McDonald's Gavà Barnasud,Sergio Jimenez Garcia,No Review,2,730,https://www.google.com/maps/contrib/103094032075945003721/reviews?hl=en,1
434,434,McDonald's Gavà Barnasud,ANGEL BENEDICTO TORREQUEBRADA,No Review,5,730,https://www.google.com/maps/contrib/105561253416245428190/reviews?hl=en,1
435,435,McDonald's Gavà Barnasud,Cristian,"A reventar de gente, gente sin mascarilla, trabajadores gritando el numero para pagar en efectivo, una jauria vaya...
Mesas sucias, al camarero que trae las bandejas a la mesa se le cae una cerveza de lata al suelo y la vuelve a poner en la bandeja dentro del vaso desechable, despues de haber rodado por el suelo.
Un asco, vomitos de gente fuera, todo lo que tocas esta grasiento.
El precio de los menus mas caro que comer en un restaurante normal.
Hacia un par de anos que no pisaba un McDonald's y va a pasar mucho tiempo para que vuelva a entrar.",1,730,https://www.google.com/maps/contrib/108969551660872108366/reviews?hl=en,1
436,436,McDonald's Gavà Barnasud,Yelyzaveta Spivakova Odnovol,Cuando queria tomar cafe a las 10:50 resulto que abren a las 11 y media.  Deceso ir a Barnasud. Y resulta que MacDonalds de Barnasud abren para la gente que quiere desayunar.  ...,3,730,https://www.google.com/maps/contrib/112250898539538533721/reviews?hl=en,1
437,437,McDonald's Gavà Barnasud,Celestina Perez Montoya,Experiencia no muy grata.,1,730,https://www.google.com/maps/contrib/109826945305998426840/reviews?hl=en,1
438,438,McDonald's Gavà Barnasud,MDuniia vb,No Review,5,730,https://www.google.com/maps/contrib/111765814751087922488/reviews?hl=en,1
439,439,McDonald's Gavà Barnasud,David B,No Review,5,730,https://www.google.com/maps/contrib/111916411489560259896/reviews?hl=en,1
440,440,McDonald's Gavà Barnasud,Angie Cano,No Review,4,730,https://www.google.com/maps/contrib/117090093803126252947/reviews?hl=en,1
441,441,McDonald's Gavà Barnasud,alexis audicio,No Review,5,730,https://www.google.com/maps/contrib/100525124683729487648/reviews?hl=en,1
442,442,McDonald's Gavà Barnasud,Lucia Fernandez Alonso,No Review,5,730,https://www.google.com/maps/contrib/102000486483160947955/reviews?hl=en,1
443,443,McDonald's Gavà Barnasud,Miriam Castillo,Muy buen trato.,5,730,https://www.google.com/maps/contrib/109957629072937978577/reviews?hl=en,1
444,444,McDonald's Gavà Barnasud,Lorenzo Barreda Martinez,Los banos un poco sucios,3,730,https://www.google.com/maps/contrib/102784527239206497401/reviews?hl=en,1
445,445,McDonald's Gavà Barnasud,LOKO PEPITO,habia un gusano en la ensalada no vengais aqui!,1,730,https://www.google.com/maps/contrib/102535156730863912363/reviews?hl=en,1
446,446,McDonald's Gavà Barnasud,Jose Ramon Jimenez,No Review,4,730,https://www.google.com/maps/contrib/109780776073713898835/reviews?hl=en,1
447,447,McDonald's Gavà Barnasud,Alma Sala,No Review,5,730,https://www.google.com/maps/contrib/115805432572818301350/reviews?hl=en,1
448,448,McDonald's Gavà Barnasud,Chus Porcel,"Esta bien,  como todos los McDonald's",4,730,https://www.google.com/maps/contrib/105315115887623681652/reviews?hl=en,1
449,449,McDonald's Gavà Barnasud,Ramon Perez Becerra,No Review,4,730,https://www.google.com/maps/contrib/108964913349754915697/reviews?hl=en,1
450,450,McDonald's Gavà Barnasud,xavi_st38,No Review,5,730,https://www.google.com/maps/contrib/109512597463745346316/reviews?hl=en,1
451,451,McDonald's Gavà Barnasud,Xevi,No Review,4,730,https://www.google.com/maps/contrib/117429751917875487202/reviews?hl=en,1
452,452,McDonald's Gavà Barnasud,Alba Gustems,No Review,3,730,https://www.google.com/maps/contrib/115234667439599195895/reviews?hl=en,1
453,453,McDonald's Gavà Barnasud,Julio Cesar Pechene Julioo Cesar Pechene,Me gusta mucho los productos y los que consumo al instante,2,730,https://www.google.com/maps/contrib/106108692029060065074/reviews?hl=en,1
454,454,McDonald's Gavà Barnasud,Mila Navarro,Bueno es Mcdonald todo el mundo sabe lo que es,4,730,https://www.google.com/maps/contrib/115140043329186598810/reviews?hl=en,1
455,455,McDonald's Gavà Barnasud,Toni,No Review,3,730,https://www.google.com/maps/contrib/111255698564156697269/reviews?hl=en,1
456,456,McDonald's Gavà Barnasud,Rosa Fernandez,No Review,5,730,https://www.google.com/maps/contrib/108950847172849758292/reviews?hl=en,1
457,457,McDonald's Gavà Barnasud,Francisco lozano,Tipico McDonald,3,730,https://www.google.com/maps/contrib/107633548036970907810/reviews?hl=en,1
458,458,McDonald's Gavà Barnasud,Javi Mauriz garcia,Es una verguenza no son capaces de atenderte por telefono por un fallo de cobro del supuesto mcdonalds o uber tanto como uno como otro no son capaces de atenderte en la llamada llevo 2 horas esperando el pedido y tampoco me devuelven el dinero sin verguenzas.,1,730,https://www.google.com/maps/contrib/115370184664565296827/reviews?hl=en,1
459,459,McDonald's Gavà Barnasud,Marc Roig Casanovas,"There are signs around the area indicating that it is open 24 hours. Once there, everything is locked and chained. Waste of time.",1,730,https://www.google.com/maps/contrib/117375720111270006562/reviews?hl=en,1
460,460,McDonald's Gavà Barnasud,Daria Zavaroni,Estoy ahora mismo cenando con mi hijo y la verdad que he quedado super feliz del trato recibido por parte de Marisol. El sitio super limpio y la comida recien hecha!!! Fenomenal todo!!!!,5,730,https://www.google.com/maps/contrib/110646354178154502574/reviews?hl=en,1
461,461,McDonald's Gavà Barnasud,Kristian Vidal Arrieta,No Review,4,730,https://www.google.com/maps/contrib/101496255997791283615/reviews?hl=en,1
462,462,McDonald's Gavà Barnasud,Paqui Fernandez,"Mucha cola para pagar en las maquinas
3  maquinas q no funcionaban.......
Aglomeracion de gente
La comida buena......como siempre",2,730,https://www.google.com/maps/contrib/112075213288741160747/reviews?hl=en,1
463,463,McDonald's Gavà Barnasud,Oscar jimenez,"Como todas las cadenas,para comer algo con los peques genial como todos,ahora saludable pico pero por los ninos lo que sea,que mal enseno jejeje",3,730,https://www.google.com/maps/contrib/102858154625706425508/reviews?hl=en,1
464,464,McDonald's Gavà Barnasud,Lizeth Trujillo Millan,No Review,4,730,https://www.google.com/maps/contrib/101121646781309605684/reviews?hl=en,1
465,465,McDonald's Gavà Barnasud,Aroa Baladron,Se anuncia cierre a las 00:00 y domingo 26/09/2021 nos ponen para llevar que cierran 23:30,1,730,https://www.google.com/maps/contrib/102819240094539512761/reviews?hl=en,1
466,466,McDonald's Gavà Barnasud,Alvaro Jesus Osuna Benito,"Siempre se dejan algo, servilletas o ketchup o incluso algun complemento",4,730,https://www.google.com/maps/contrib/111822822427336298748/reviews?hl=en,1
467,467,McDonald's Gavà Barnasud,Josep RV,No Review,3,730,https://www.google.com/maps/contrib/116907083100606738947/reviews?hl=en,1
468,468,McDonald's Gavà Barnasud,ROTULACION PUGES,De los mejores Mc donals que vamos habitualmente!,4,730,https://www.google.com/maps/contrib/118049346446522524148/reviews?hl=en,1
469,469,McDonald's Gavà Barnasud,victor tena diaz,comida rapida! calidad aceptable muy buena pero poco saludable!,4,730,https://www.google.com/maps/contrib/101435055088282415210/reviews?hl=en,1
470,470,McDonald's Gavà Barnasud,fco javier fernandez tena,No Review,4,730,https://www.google.com/maps/contrib/100823338516375987214/reviews?hl=en,1
471,471,McDonald's Gavà Barnasud,Jacinto Villa Barrantes,No Review,4,730,https://www.google.com/maps/contrib/105146148667163414775/reviews?hl=en,1
472,472,McDonald's Gavà Barnasud,Luis gabriel Rubio,No Review,5,730,https://www.google.com/maps/contrib/101793140094982153217/reviews?hl=en,1
473,473,McDonald's Gavà Barnasud,Lola Soto,Pesima la comida sobre todo la ensalada. Y carisimo,1,730,https://www.google.com/maps/contrib/105540276518609422525/reviews?hl=en,1
474,474,McDonald's Gavà Barnasud,Jose Garcia,No Review,3,730,https://www.google.com/maps/contrib/110048174524848130646/reviews?hl=en,1
475,475,McDonald's Gavà Barnasud,Idoia Garcia Menendez,No Review,5,730,https://www.google.com/maps/contrib/116617567910450515773/reviews?hl=en,1
476,476,McDonald's Gavà Barnasud,Mireia Pena,No Review,4,730,https://www.google.com/maps/contrib/110277500019330557735/reviews?hl=en,1
477,477,McDonald's Gavà Barnasud,Evelyn Sabag,Super rapida la atencion al auto ..,5,730,https://www.google.com/maps/contrib/114777236097731232648/reviews?hl=en,1
478,478,McDonald's Gavà Barnasud,R Mauricio Zambrano,"La verdad que este establecimiento esta perdiendo mucho, en limpieza y aseo cada vez va a peor, los banos son practicamente una letrina de algun pais tercermundista no puede ser que despues de comer tenga que usar los aseos la pestilencia sea tal que te den arcadas, esta todo sucio por donde lo mires. Aparte que ha perdido mucho en calidad de los productos. Una verguenza.",2,730,https://www.google.com/maps/contrib/105600334757958908721/reviews?hl=en,1
479,479,McDonald's Gavà Barnasud,Juan Pino,No Review,3,730,https://www.google.com/maps/contrib/100859361278960541744/reviews?hl=en,1
480,480,McDonald's Gavà Barnasud,Txema Jorge,"Otro MC Donald como el resto, aunque en la parte de arriba hay una terraza con mesas bastante chula",3,730,https://www.google.com/maps/contrib/109434043437584777561/reviews?hl=en,1
481,481,McDonald's Gavà Barnasud,Lesly Sabillon,No Review,4,730,https://www.google.com/maps/contrib/104019921799231492769/reviews?hl=en,1
482,482,McDonald's Gavà Barnasud,Francisco Jose Carvajal,No Review,3,730,https://www.google.com/maps/contrib/103578981799933886424/reviews?hl=en,1
483,483,McDonald's Gavà Barnasud,Montserrat Diaz Moles,De los mejores macdonald que he visitado,5,730,https://www.google.com/maps/contrib/103016809885520852169/reviews?hl=en,1
484,484,McDonald's Gavà Barnasud,Lordi Chacin,No Review,5,730,https://www.google.com/maps/contrib/108431125538215192571/reviews?hl=en,1
485,485,McDonald's Gavà Barnasud,Vicente Vazquez Dominguez,No Review,3,730,https://www.google.com/maps/contrib/104665899692084446165/reviews?hl=en,1
486,486,McDonald's Gavà Barnasud,Judit Sanchez,No Review,4,730,https://www.google.com/maps/contrib/102674218713247729948/reviews?hl=en,1
487,487,McDonald's Gavà Barnasud,#Burgosenelmundo I. Casado P.,Buen restaurante. Todo muy correcto,5,730,https://www.google.com/maps/contrib/100932093254294462392/reviews?hl=en,1
488,488,McDonald's Gavà Barnasud,Cristina Jerez,No Review,2,730,https://www.google.com/maps/contrib/102288310468464808809/reviews?hl=en,1
489,489,McDonald's Gavà Barnasud,jonatan moreno,"Mcdonals gava, muy despistados, ya he venido varias veces y siempre se olvidan algo por el mcauto, ahora siempre me toca revisar el pedido y mas de una vez bajar y reclamar lo que falta.
En teoria los sabados deberian de cerrar a la 1, almenos eso pone en la web.
Nos presentamos a las 23:15 hoy sabado y las puertas cerradas, solo hacen recojida por mcauto. Por lo tanto hoy Burger King....
No habia puesto nunca nada, pero hoy ya me parece que toca...",1,730,https://www.google.com/maps/contrib/110524172161516588598/reviews?hl=en,1
490,490,McDonald's Gavà Barnasud,Roger Romero Rodriguez,No Review,1,730,https://www.google.com/maps/contrib/115497562248392249540/reviews?hl=en,1
491,491,McDonald's Gavà Barnasud,Angel Gomez Romero,No Review,5,730,https://www.google.com/maps/contrib/105889372212927714768/reviews?hl=en,1
492,492,McDonald's Gavà Barnasud,Mohamed Marouan,No Review,1,730,https://www.google.com/maps/contrib/116844784834419647354/reviews?hl=en,1
493,493,McDonald's Gavà Barnasud,Desiree Garcia,No Review,2,730,https://www.google.com/maps/contrib/111777913203111338859/reviews?hl=en,1
494,494,McDonald's Gavà Barnasud,Jordi S.P,"No se puede hacer peor,en los pedidos para llevar siempre hay alguna equivocacion,un desastre !",1,730,https://www.google.com/maps/contrib/107600772863178235241/reviews?hl=en,1
495,495,McDonald's Gavà Barnasud,Lidia Vicente sanchez,McDonald's normal con el parque infantil cerrado. Mucho sitio para aparcar,3,730,https://www.google.com/maps/contrib/113486079716325066355/reviews?hl=en,1
496,496,McDonald's Gavà Barnasud,Oscar Nieto Ruiz,No Review,5,730,https://www.google.com/maps/contrib/105126799030274835024/reviews?hl=en,1
497,497,McDonald's Gavà Barnasud,Leon23vila,Bien,4,730,https://www.google.com/maps/contrib/117469211469931099203/reviews?hl=en,1
498,498,McDonald's Gavà Barnasud,Manuel Gomez Cuenda,No Review,4,730,https://www.google.com/maps/contrib/101430242721339529848/reviews?hl=en,1
499,499,McDonald's Gavà Barnasud,Alicia Arocha,No Review,5,730,https://www.google.com/maps/contrib/114482057094473596402/reviews?hl=en,1
0,0,McDonald's Cornellà Splau,Carme Garcia,"Comida rapida y buena (es comida rapida, que parece que hay gente que lo olvida). El servicio agradable y eficiente.",5,0.040277778,https://www.google.com/maps/contrib/109493022892253995243/reviews?hl=en,1
1,1,McDonald's Cornellà Splau,Ramon Vazquez,"Es McDonald's, ya sabes lo que hay.",5,0.291666667,https://www.google.com/maps/contrib/101527834213286289159/reviews?hl=en,1
2,2,McDonald's Cornellà Splau,Diego Melo (Tabby 15),"Se tardan DEMASIADO, y encima se estresan con los clientes al punto de responderles a veces mal, (no les culpo, hay muy poco personal) pero el tema de pedidos es la verdad MUY nefasto, se tardan demasiado para cosas muy simples y la gran ...",1,30,https://www.google.com/maps/contrib/109259890356595326396/reviews?hl=en,1
